2292.5	1569.75	2373	1575.667	0	52
2241.25	1483.25	2305.5	1486	0	53
2129.833	1445.167	2176	1446	0	54
1688.667	1150.583	1744.5	1159	0	55
1593.438	1225.438	1648	1230.75	0	56
1605.875	1315.062	1680	1324.75	0	57
1370.906	1241.875	1393.25	1243	0	58
1181.417	1316.5	1182	1313	0	59
1079.125	1321.562	1112.25	1325.5	0	60
859.583	1470.417	895.5	1469.333	0	61
1267.25	1422.25	1291.5	1420	0	62
1435.625	1660.625	1476.5	1663.333	0	63
1276.083	1754.917	1299.333	1753	0	64
1491	1755.125	1553.5	1760	0	65
1793.438	1696.625	1832	1700.75	0	66
2048	1627.75	2103	1630.25	0	67
2243.75	1716.875	2327	1729.667	0	68
1958.833	1924.917	2032.75	1936	0	69
2300.167	1900.333	2341.5	1900	0	70
2697.417	1964.583	2755.667	1962.333	0	71
2570.417	2173.167	2640	2178.667	0	72
2221.188	2155.438	2272.667	2157	0	73
1325	2107.875	1378.5	2114.5	0	74
1261.5	2049.375	1302.167	2054.833	0	75
1173.792	2048	1196	2048.667	0	76
1101.75	1988.083	1111.5	1985.333	0	77
1100.333	2192.458	1119.417	2193.5	0	78
1159.562	2315.5	1195.438	2318.562	0	79
1020.812	2574.75	1056.833	2580	0	80
1141.333	2645.5	1181.333	2650.5	0	81
1434.75	2599.875	1492	2604.5	0	82
1336.375	2866.25	1349	2867	0	83
1389.333	3012.5	1428.25	3018	0	84
1361.875	3139	1416.75	3145.25	0	85
1082.167	3245.667	1084.5	3243.167	0	86
1231.5	3279.333	1263	3284.833	0	87
1203.5	3440.25	1256.25	3449.75	0	88
1106.5	3684.333	1156.5	3693.333	0	89
1182.167	4099.5	1180.5	4098.125	0	90
1218.167	4105	1241.667	4114	0	91
1660	3759.875	1692.375	3759.25	0	92
1782.333	3686.333	1831.5	3697.25	0	93
1809.5	3618.667	1842	3623.5	0	94
1840.25	3578.417	1856.25	3577.5	0	95
1785.292	3488.458	1834	3491.5	0	96
1788.833	3125	1817.875	3125.875	0	97
1794.667	3087.667	1862.333	3097.333	0	98
1896.062	2971.875	1943	2980.667	0	99
1833	2903	1866.25	2902.375	0	100
1885.583	2708.167	1925.833	2705.833	0	101
2121.688	2671.188	2199	2676	0	102
2070.833	2583	2134.25	2593	0	103
1951.875	2570.875	1998.25	2570.75	0	104
1945.083	2443.917	1979.375	2443.125	0	105
2312.062	2261.938	2379.375	2268.125	0	106
2390	2364.75	2472.875	2376.875	0	107
2715.375	2761.375	2799.375	2767.125	0	108
2733.083	2822	2829.25	2832.125	0	109
2032.667	3067.542	2117	3073.875	0	110
2512.5	3140.417	2584.833	3145.667	0	111
2539.5	3265.333	2634	3273	0	112
2663.5	3376.25	2759.812	3388.062	0	113
2471	3396.75	2537.958	3402.958	0	114
2327.667	3495	2371.333	3494.333	0	115
2420.75	3656.25	2483.167	3658.667	0	116
2488.75	3687.083	2559.667	3693	0	117
2001.458	3845.458	2059.375	3850.25	0	118
2596.125	3772.625	2683	3781	0	119
2303.667	3963.833	2354	3968.5	0	120
2472	4001.5	2551.75	4015.75	0	121
2694.25	3962.125	2775	3972	0	122
2929.25	3882.417	3037.5	3892	0	123
3038	3808.875	3148.75	3824.75	0	124
2897.5	3752.312	2975	3760.75	0	125
2948.5	3653.417	3027	3662.5	0	126
2944.625	3548.312	3014.25	3554.25	0	127
3084.25	3422.5	3177.333	3432.333	0	128
3159.417	3393.25	3237.333	3402.333	0	129
2916.25	3270.458	3031.5	3285.5	0	130
3040.083	3254.333	3127.333	3262.333	0	131
3027.333	3172.333	3119.875	3182.75	0	132
3135.833	2886.833	3251.875	2901.875	0	133
3051	2833.792	3148.083	2846.75	0	134
2965.25	2759.438	3052.833	2768	0	135
3082.833	2701.875	3164.833	2709.667	0	136
3136.5	2596.375	3205.5	2596.167	0	137
3293.812	2819.812	3403.5	2829.333	0	138
2938.5	1861.25	3021.75	1868.75	0	139
2919	1843.625	2995	1844.938	0	140
3929.75	1520	4023.333	1525.667	0	141
4034.167	1579.167	4148	1591.5	0	142
4089.417	1638.167	4219.75	1659	0	143
3969.375	1616	4099.25	1637.5	0	144
3682.75	1630.583	3801.25	1647.25	0	145
3723.75	1666.75	3850.5	1682.5	0	146
3400.125	1801.688	3481.167	1808.167	0	147
3566.625	1853.969	3684.75	1869	0	148
3303.792	2066.042	3395	2072.5	0	149
3321	2119.875	3429.5	2130.5	0	150
3387	2173.917	3505.5	2182.25	0	151
3896.167	2255.125	3997.5	2268.333	0	152
4062.667	2341	4193.625	2358.25	0	153
3946.875	2399	4085.375	2418.562	0	154
3521.375	2473.375	3617	2476.875	0	155
3499.5	2579.625	3581.875	2576	0	156
3556	2642.833	3652.417	2652.25	0	157
3606.917	2847.917	3719.812	2862.875	0	158
3800.75	3017.833	3879.375	3024.625	0	159
3992.875	3030.75	4083.333	3041	0	160
4046.125	3034.125	4139	3042.833	0	161
3892.25	3138.625	3999.25	3154	0	162
3915.375	3187.25	4029.833	3205.833	0	163
3530	3463	3610.667	3471	0	164
3774.125	3473.75	3896.833	3491.667	0	165
3603	3532.75	3696.125	3541.375	0	166
3614.667	3553.667	3727.417	3571.5	0	167
3677	3637.75	3790.333	3653.5	0	168
3366.5	3656	3493.625	3675.375	0	169
3747.125	3799.5	3854.5	3812	0	170
3855.062	4024.125	3948	4037.917	0	171
