294.125	418.5	294.625	574.875	2	55
298.375	405.75	298.625	571	2	56
302.25	396.125	302.375	567.25	2	57
306.5	387.875	306.625	562.75	2	58
311.25	376.5	311.75	556.875	2	59
316.5	361.875	316.75	551	2	60
320.875	345.375	321.625	545.5	2	61
325.375	325.5	325.25	542	2	62
328.25	315.625	328.75	539.125	2	63
333.125	299.25	333.5	534.875	2	64
337.625	286	337.625	530.375	2	65
341.125	273.125	341.625	524.75	2	66
346.375	252.625	346.75	517.375	2	67
350.625	233.75	350.5	512.25	2	68
353.125	230.875	354	509.5	2	69
385.125	770.625	384.667	867	3	70
392.125	762	392.667	866.667	3	71
397.125	755.875	397.5	866.5	3	72
402.375	750.375	402.5	866.5	3	73
407.375	744.25	407.5	865.667	3	74
412.25	737.625	412.5	865.167	3	75
418.375	727.5	418.5	864.333	3	76
424.375	719	424.5	863.667	3	77
430.5	710	430.667	862.5	3	78
437.25	699.5	437.5	861	3	79
444.375	689	444.667	858.833	3	80
451.375	678.75	451.667	856.5	3	81
458.375	670.25	458.833	854	3	82
465.5	656.5	465.5	851	3	83
471.25	643.875	471.5	847.333	3	84
476.375	634.25	476.667	844.833	3	85
482.25	624.75	482.5	841.667	3	86
488.5	611.625	488.667	836.5	3	87
493.375	598.5	493.667	832.333	3	88
500.375	580	500.667	826	3	89
505.375	563	505.333	821.5	3	90
512.25	542.125	512.833	815.167	3	91
521.375	518.625	521.5	807.5	3	92
526.375	504.25	526.5	802.833	3	93
532.25	482.25	532.333	796.833	3	94
537.375	464.375	537.5	791.833	3	95
542.875	440.75	542.5	787.667	3	96
266.5	1261.833	267	1492.5	20	97
403.417	1136.917	403.5	1620	20	98
889.5	695.833	889.75	813	4	99
926.5	662	926.5	809.75	4	100
960.667	631.167	960.5	803.5	4	101
999.5	595.5	999.5	794	4	102
1033.5	564.667	1033.5	784.5	4	103
1072.333	529.333	1072.25	773	4	104
1106.5	498.333	1106.5	766.25	4	105
1140.167	467.833	1140.25	757.5	4	106
1171.5	439.5	1171.5	751.5	4	107
1192.333	420	1192.5	746.5	4	108
1479.333	160	1479.5	429	20	109
1350	276.667	1350.75	310.5	20	110
629.5	986.167	626.75	1157.25	5	111
636.167	979	636.25	1158	5	112
643.333	967.167	643.5	1159.5	5	113
653	950.167	653.5	1161	5	114
658.667	941.667	659.5	1162.25	5	115
669.667	930.333	669.25	1163.75	5	116
678.333	921.833	678.5	1164.25	5	117
689.5	911.667	689.5	1165.25	5	118
698.333	902.667	698.25	1166	5	119
709	892.333	709.5	1166.75	5	120
722.167	877.167	723	1167.25	5	121
740.333	860.333	732.75	1167.75	5	122
751	849.833	741	1168.25	5	123
761.167	839.833	751.5	1168.25	5	124
774	827.667	762	1168.75	5	125
785.333	816.833	773.5	1168.75	5	126
797.167	805.833	785.75	1168.75	5	127
805.333	796.833	797.5	1169	5	128
813.167	788.667	806	1170	5	129
817.167	785.5	813.25	1170	5	130
785.333	1010.333	782	1209.25	6	131
790.167	984	790.25	1207.25	6	132
803	942	803.5	1205.5	6	133
809.167	927.167	809.5	1204.75	6	134
821.333	909.833	821.5	1203.25	6	135
832	890	831.5	1201.75	6	136
839	876.833	839.75	1200.25	6	137
848.333	860.5	848.25	1199	6	138
853.333	852.667	853.25	1198.5	6	139
864.5	834.667	864.5	1196.5	6	140
871.167	817.833	871.75	1194.25	6	141
878.25	805.5	878.75	1192.25	6	142
660.25	904	660.5	1062.25	7	143
757.25	816.5	757.5	1087.5	7	144
786.75	789.75	786.25	1103.5	7	145
845.25	735.75	845.5	1111.25	7	146
857.25	725	857.25	1117.25	7	147
732.5	838	733	984.5	8	148
753.25	819	753.5	1007.25	8	149
774.25	799.5	774.25	1022.5	8	150
800.5	774.75	800.5	1036.75	8	151
825.25	753.5	825.5	1045.5	8	152
855.5	725.5	855.5	1055.5	8	153
884.25	700	885	1057	8	154
903.75	681.75	903.5	1065.25	8	155
1133.25	953.75	1135	1337.25	9	156
1142	896	1142.5	1294.25	9	157
1148.75	870.5	1146	1292.5	9	158
1155.75	845.25	1149.75	1292.5	9	159
1255.25	1140.75	1257.5	1385.75	10	160
1261.25	1006.25	1261.75	1346.5	10	161
1265.5	1039.5	1265.25	1342.25	10	162
1268.75	919.75	1269.75	1337.75	10	163
1273.25	883.75	1275.5	1334.25	10	164
1488.167	1203	1486.333	1469.667	11	165
1497.667	1189	1498.333	1464.5	11	166
1507.167	1170	1507.667	1459.167	11	167
1518.167	1143.333	1518.5	1454.5	11	168
1526.833	1114.833	1527.5	1449.333	11	169
1537.333	1076.167	1537.667	1442.5	11	170
1544.333	1039.5	1544.5	1437.667	11	171
1549.167	1006.667	1556.667	1428	11	172
1550.333	934.833	1567.5	1422.833	11	173
266.5	1261.833	267	1492.5	20	174
